Anon Item ID,Operation,Field,Previous value,New value,Anon Actor,Date logged,timestamp_utc,case_id,bucket,level,translated_value,sequence,activity_name
ITEM-000346,Update,ownerid,"systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0003,26/08/2025 07:43,2025-08-26T07:43:00Z,ITEM-000346,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000347,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0004,26/09/2025 09:21,2025-09-26T09:21:00Z,ITEM-000347,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000347,Update,ownerid,"systemuser,1cba5fd4-6e4e-4e0f-85ff-a6438bc2f2f0","systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba",ACTOR-0004,26/09/2025 09:21,2025-09-26T09:21:00Z,ITEM-000347,L3_ADMIN,L3,"systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba",,Owner changed
ITEM-000348,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0004,26/09/2025 09:21,2025-09-26T09:21:00Z,ITEM-000348,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000348,Update,ownerid,"systemuser,1cba5fd4-6e4e-4e0f-85ff-a6438bc2f2f0","systemuser,09f34b91-4d86-4fc8-8b41-8af3d91e94bf",ACTOR-0004,26/09/2025 09:21,2025-09-26T09:21:00Z,ITEM-000348,L3_ADMIN,L3,"systemuser,09f34b91-4d86-4fc8-8b41-8af3d91e94bf",,Owner changed
ITEM-000349,Update,stepname,,14-Qualify,ACTOR-0008,22/10/2025 16:53,2025-10-22T16:53:00Z,ITEM-000349,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000349,Create,statecode,,0,ACTOR-0003,22/10/2025 16:53,2025-10-22T16:53:00Z,ITEM-000349,L1_STAGE,L1,Open,,Case Created
ITEM-000349,Update,closeprobability,,75,ACTOR-0003,11/11/25 9:59,2025-11-11T09:59:00Z,ITEM-000349,L1_STAGE,L1,75,,closeprobability → 75
ITEM-000349,Update,stepname,17-Close,16-Propose,ACTOR-0008,13/01/2026 08:48,2026-01-13T08:48:00Z,ITEM-000349,L1_STAGE,L1,16-Propose,16.0,stepname → 16-Propose
ITEM-000349,Update,stepname,16-Propose,17-Close,ACTOR-0008,13/01/2026 08:48,2026-01-13T08:48:00Z,ITEM-000349,L1_STAGE,L1,17-Close,17.0,stepname → 17-Close
ITEM-000349,Update,closeprobability,50,75,ACTOR-0003,15/01/2026 12:24,2026-01-15T12:24:00Z,ITEM-000349,L1_STAGE,L1,75,,closeprobability → 75
ITEM-000349,Update,new_contractterm,,100000002,ACTOR-0003,15/01/2026 12:24,2026-01-15T12:24:00Z,ITEM-000349,L2_MILESTONE,L2,100000002,,new_contractterm → 100000002
ITEM-000349,Update,msdyn_forecastcategory,100000002,100000001,ACTOR-0003,15/01/2026 12:24,2026-01-15T12:24:00Z,ITEM-000349,L1_STAGE,L1,100000001,,msdyn_forecastcategory → 100000001
ITEM-000349,Update,estimatedclosedate,1/23/26 0:00,2/20/26 0:00,ACTOR-0003,21/01/2026 19:54,2026-01-21T19:54:00Z,ITEM-000349,L1_STAGE,L1,2/20/26 0:00,,estimatedclosedate → 2/20/26 0:00
ITEM-000349,Update,new_contracttermmonths,3,6,ACTOR-0006,28/01/2026 09:06,2026-01-28T09:06:00Z,ITEM-000349,L2_MILESTONE,L2,6,,new_contracttermmonths → 6
ITEM-000349,Update,the000g__revenuetype,,604720002,ACTOR-0003,8/1/26 10:04,2026-08-01T10:04:00Z,ITEM-000349,L2_MILESTONE,L2,604720002,,the000g__revenuetype → 604720002
ITEM-000349,Update,stepname,,15-Develop,ACTOR-0008,8/1/26 10:39,2026-08-01T10:39:00Z,ITEM-000349,L1_STAGE,L1,15-Develop,15.0,stepname → 15-Develop
ITEM-000349,Update,purchaseprocess,,1,ACTOR-0003,8/1/26 10:39,2026-08-01T10:39:00Z,ITEM-000349,L2_MILESTONE,L2,1,,purchaseprocess → 1
ITEM-000349,Update,purchasetimeframe,,1,ACTOR-0003,8/1/26 10:39,2026-08-01T10:39:00Z,ITEM-000349,L2_MILESTONE,L2,1,,purchasetimeframe → 1
ITEM-000349,Update,msdyn_forecastcategory,100000001,100000002,ACTOR-0003,8/1/26 10:39,2026-08-01T10:39:00Z,ITEM-000349,L1_STAGE,L1,100000002,,msdyn_forecastcategory → 100000002
ITEM-000349,Update,stepname,14-Qualify,,ACTOR-0003,8/1/26 10:39,2026-08-01T10:39:00Z,ITEM-000349,L1_STAGE,L1,,,stepname → 
ITEM-000349,Update,stepname,15-Develop,16-Propose,ACTOR-0003,12/1/26 17:13,2026-12-01T17:13:00Z,ITEM-000349,L1_STAGE,L1,16-Propose,16.0,stepname → 16-Propose
ITEM-000349,Update,estimatedclosedate,1/16/26 0:00,1/23/26 0:00,ACTOR-0003,12/1/26 17:13,2026-12-01T17:13:00Z,ITEM-000349,L1_STAGE,L1,1/23/26 0:00,,estimatedclosedate → 1/23/26 0:00
ITEM-000349,Update,closeprobability,75,50,ACTOR-0003,12/1/26 17:13,2026-12-01T17:13:00Z,ITEM-000349,L1_STAGE,L1,50,,closeprobability → 50
ITEM-000350,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,22/08/2025 08:12,2025-08-22T08:12:00Z,ITEM-000350,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000350,Update,ownerid,"systemuser,7b9d5323-2ef3-4d52-9d6c-dd45deb05e3b","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,22/08/2025 08:12,2025-08-22T08:12:00Z,ITEM-000350,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000352,Update,ownerid,"systemuser,09f34b91-4d86-4fc8-8b41-8af3d91e94bf","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0003,2/12/25 10:29,2025-02-12T10:29:00Z,ITEM-000352,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000352,Update,statuscode,1,4,ACTOR-0003,9/10/25 7:39,2025-09-10T07:39:00Z,ITEM-000352,L1_STAGE,L1,Canceled,,statuscode → Canceled
ITEM-000352,Update,msdyn_forecastcategory,100000001,100000006,ACTOR-0003,9/10/25 7:39,2025-09-10T07:39:00Z,ITEM-000352,L1_STAGE,L1,100000006,,msdyn_forecastcategory → 100000006
ITEM-000352,Update,actualclosedate,,10/9/25 0:00,ACTOR-0003,9/10/25 7:39,2025-09-10T07:39:00Z,ITEM-000352,L1_STAGE,L1,10/9/25 0:00,,actualclosedate → 10/9/25 0:00
ITEM-000352,Update,salesstage,,3,ACTOR-0003,9/10/25 7:39,2025-09-10T07:39:00Z,ITEM-000352,L1_STAGE,L1,3,,salesstage → 3
ITEM-000352,Update,statecode,0,2,ACTOR-0003,9/10/25 7:39,2025-09-10T07:39:00Z,ITEM-000352,L1_STAGE,L1,Lost,,statecode → Lost
ITEM-000353,Update,stepname,,14-Qualify,ACTOR-0008,14/08/2025 14:10,2025-08-14T14:10:00Z,ITEM-000353,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000353,Create,statecode,,0,ACTOR-0009,14/08/2025 14:10,2025-08-14T14:10:00Z,ITEM-000353,L1_STAGE,L1,Open,,Case Created
ITEM-000354,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,1/9/25 9:16,2025-01-09T09:16:00Z,ITEM-000354,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000354,Update,ownerid,"systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,1/9/25 9:16,2025-01-09T09:16:00Z,ITEM-000354,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000355,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0004,26/09/2025 09:21,2025-09-26T09:21:00Z,ITEM-000355,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000355,Update,ownerid,"systemuser,09f34b91-4d86-4fc8-8b41-8af3d91e94bf","systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba",ACTOR-0004,26/09/2025 09:21,2025-09-26T09:21:00Z,ITEM-000355,L3_ADMIN,L3,"systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba",,Owner changed
ITEM-000356,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0004,26/09/2025 09:21,2025-09-26T09:21:00Z,ITEM-000356,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000356,Update,ownerid,"systemuser,1cba5fd4-6e4e-4e0f-85ff-a6438bc2f2f0","systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba",ACTOR-0004,26/09/2025 09:21,2025-09-26T09:21:00Z,ITEM-000356,L3_ADMIN,L3,"systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba",,Owner changed
ITEM-000357,Update,statuscode,1,4,ACTOR-0003,28/08/2025 09:32,2025-08-28T09:32:00Z,ITEM-000357,L1_STAGE,L1,Canceled,,statuscode → Canceled
ITEM-000357,Update,msdyn_forecastcategory,100000001,100000006,ACTOR-0003,28/08/2025 09:32,2025-08-28T09:32:00Z,ITEM-000357,L1_STAGE,L1,100000006,,msdyn_forecastcategory → 100000006
ITEM-000357,Update,actualclosedate,,8/28/25 0:00,ACTOR-0003,28/08/2025 09:32,2025-08-28T09:32:00Z,ITEM-000357,L1_STAGE,L1,8/28/25 0:00,,actualclosedate → 8/28/25 0:00
ITEM-000357,Update,salesstage,,3,ACTOR-0003,28/08/2025 09:32,2025-08-28T09:32:00Z,ITEM-000357,L1_STAGE,L1,3,,salesstage → 3
ITEM-000357,Update,statecode,0,2,ACTOR-0003,28/08/2025 09:32,2025-08-28T09:32:00Z,ITEM-000357,L1_STAGE,L1,Lost,,statecode → Lost
ITEM-000358,Update,stepname,,14-Qualify,ACTOR-0008,22/10/2025 16:54,2025-10-22T16:54:00Z,ITEM-000358,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000358,Create,statecode,,0,ACTOR-0003,22/10/2025 16:54,2025-10-22T16:54:00Z,ITEM-000358,L1_STAGE,L1,Open,,Case Created
ITEM-000358,Update,the000g__revenuetype,,604720002,ACTOR-0006,28/01/2026 10:11,2026-01-28T10:11:00Z,ITEM-000358,L2_MILESTONE,L2,604720002,,the000g__revenuetype → 604720002
ITEM-000360,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,22/08/2025 13:23,2025-08-22T13:23:00Z,ITEM-000360,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000360,Update,ownerid,"systemuser,7b9d5323-2ef3-4d52-9d6c-dd45deb05e3b","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,22/08/2025 13:23,2025-08-22T13:23:00Z,ITEM-000360,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000361,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,8/1/26 9:40,2026-08-01T09:40:00Z,ITEM-000361,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000361,Update,ownerid,"systemuser,7b9d5323-2ef3-4d52-9d6c-dd45deb05e3b","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,8/1/26 9:40,2026-08-01T09:40:00Z,ITEM-000361,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000362,Update,statuscode,1,4,ACTOR-0003,1/9/25 8:37,2025-01-09T08:37:00Z,ITEM-000362,L1_STAGE,L1,Canceled,,statuscode → Canceled
ITEM-000362,Update,msdyn_forecastcategory,100000001,100000006,ACTOR-0003,1/9/25 8:37,2025-01-09T08:37:00Z,ITEM-000362,L1_STAGE,L1,100000006,,msdyn_forecastcategory → 100000006
ITEM-000362,Update,actualclosedate,,9/1/25 0:00,ACTOR-0003,1/9/25 8:37,2025-01-09T08:37:00Z,ITEM-000362,L1_STAGE,L1,9/1/25 0:00,,actualclosedate → 9/1/25 0:00
ITEM-000362,Update,salesstage,,3,ACTOR-0003,1/9/25 8:37,2025-01-09T08:37:00Z,ITEM-000362,L1_STAGE,L1,3,,salesstage → 3
ITEM-000362,Update,statecode,0,2,ACTOR-0003,1/9/25 8:37,2025-01-09T08:37:00Z,ITEM-000362,L1_STAGE,L1,Lost,,statecode → Lost
ITEM-000362,Update,ownerid,"systemuser,09f34b91-4d86-4fc8-8b41-8af3d91e94bf","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0003,2/12/25 10:30,2025-02-12T10:30:00Z,ITEM-000362,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000363,Update,stepname,,14-Qualify,ACTOR-0008,27/01/2026 10:13,2026-01-27T10:13:00Z,ITEM-000363,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000363,Create,statecode,,0,ACTOR-0002,27/01/2026 10:13,2026-01-27T10:13:00Z,ITEM-000363,L1_STAGE,L1,Open,,Case Created
ITEM-000365,Update,statuscode,1,3,ACTOR-0003,28/08/2025 09:29,2025-08-28T09:29:00Z,ITEM-000365,L1_STAGE,L1,Won,,statuscode → Won
ITEM-000365,Update,msdyn_forecastcategory,100000002,100000005,ACTOR-0003,28/08/2025 09:29,2025-08-28T09:29:00Z,ITEM-000365,L1_STAGE,L1,100000005,,msdyn_forecastcategory → 100000005
ITEM-000365,Update,statecode,0,1,ACTOR-0003,28/08/2025 09:29,2025-08-28T09:29:00Z,ITEM-000365,L1_STAGE,L1,Won,,statecode → Won
ITEM-000365,Update,actualclosedate,1/28/22 0:00,8/28/25 0:00,ACTOR-0003,28/08/2025 09:29,2025-08-28T09:29:00Z,ITEM-000365,L1_STAGE,L1,8/28/25 0:00,,actualclosedate → 8/28/25 0:00
ITEM-000365,Update,the000g_revenuetype,,604720000,ACTOR-0003,28/08/2025 09:29,2025-08-28T09:29:00Z,ITEM-000365,L2_MILESTONE,L2,604720000,,the000g_revenuetype → 604720000
ITEM-000365,Update,the000g_isrenewal,,TRUE,ACTOR-0003,28/08/2025 09:29,2025-08-28T09:29:00Z,ITEM-000365,L3_ADMIN,L3,TRUE,,the000g_isrenewal changed
ITEM-000367,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,1/9/25 9:15,2025-01-09T09:15:00Z,ITEM-000367,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000367,Update,ownerid,"systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,1/9/25 9:15,2025-01-09T09:15:00Z,ITEM-000367,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000369,Update,the000g_isrenewal,,FALSE,ACTOR-0009,4/9/25 8:21,2025-04-09T08:21:00Z,ITEM-000369,L3_ADMIN,L3,FALSE,,the000g_isrenewal changed
ITEM-000369,Update,statuscode,1,3,ACTOR-0009,4/9/25 8:22,2025-04-09T08:22:00Z,ITEM-000369,L1_STAGE,L1,Won,,statuscode → Won
ITEM-000369,Update,msdyn_forecastcategory,100000001,100000005,ACTOR-0009,4/9/25 8:22,2025-04-09T08:22:00Z,ITEM-000369,L1_STAGE,L1,100000005,,msdyn_forecastcategory → 100000005
ITEM-000369,Update,actualclosedate,,9/4/25 0:00,ACTOR-0009,4/9/25 8:22,2025-04-09T08:22:00Z,ITEM-000369,L1_STAGE,L1,9/4/25 0:00,,actualclosedate → 9/4/25 0:00
ITEM-000369,Update,salesstage,,3,ACTOR-0009,4/9/25 8:22,2025-04-09T08:22:00Z,ITEM-000369,L1_STAGE,L1,3,,salesstage → 3
ITEM-000369,Update,statecode,0,1,ACTOR-0009,4/9/25 8:22,2025-04-09T08:22:00Z,ITEM-000369,L1_STAGE,L1,Won,,statecode → Won
ITEM-000370,Update,stepname,,14-Qualify,ACTOR-0008,10/10/25 11:06,2025-10-10T11:06:00Z,ITEM-000370,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000370,Create,statecode,,0,ACTOR-0009,10/10/25 11:06,2025-10-10T11:06:00Z,ITEM-000370,L1_STAGE,L1,Open,,Case Created
ITEM-000370,Update,statuscode,1,3,ACTOR-0009,16/12/2025 09:39,2025-12-16T09:39:00Z,ITEM-000370,L1_STAGE,L1,Won,,statuscode → Won
ITEM-000370,Update,msdyn_forecastcategory,100000001,100000005,ACTOR-0009,16/12/2025 09:39,2025-12-16T09:39:00Z,ITEM-000370,L1_STAGE,L1,100000005,,msdyn_forecastcategory → 100000005
ITEM-000370,Update,actualclosedate,,12/16/25 0:00,ACTOR-0009,16/12/2025 09:39,2025-12-16T09:39:00Z,ITEM-000370,L1_STAGE,L1,12/16/25 0:00,,actualclosedate → 12/16/25 0:00
ITEM-000370,Update,salesstage,,3,ACTOR-0009,16/12/2025 09:39,2025-12-16T09:39:00Z,ITEM-000370,L1_STAGE,L1,3,,salesstage → 3
ITEM-000370,Update,statecode,0,1,ACTOR-0009,16/12/2025 09:39,2025-12-16T09:39:00Z,ITEM-000370,L1_STAGE,L1,Won,,statecode → Won
ITEM-000371,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0004,26/09/2025 09:20,2025-09-26T09:20:00Z,ITEM-000371,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000371,Update,ownerid,"systemuser,1cba5fd4-6e4e-4e0f-85ff-a6438bc2f2f0","systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba",ACTOR-0004,26/09/2025 09:20,2025-09-26T09:20:00Z,ITEM-000371,L3_ADMIN,L3,"systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba",,Owner changed
ITEM-000372,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,7/10/25 10:46,2025-07-10T10:46:00Z,ITEM-000372,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000372,Update,ownerid,"systemuser,7b9d5323-2ef3-4d52-9d6c-dd45deb05e3b","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,7/10/25 10:46,2025-07-10T10:46:00Z,ITEM-000372,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000373,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0004,12/8/25 10:44,2025-12-08T10:44:00Z,ITEM-000373,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000373,Update,ownerid,"team,0e9fee3e-5a6b-ef11-a670-6045bdf33728","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0004,12/8/25 10:44,2025-12-08T10:44:00Z,ITEM-000373,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000374,Update,stepname,,14-Qualify,ACTOR-0008,10/10/25 11:05,2025-10-10T11:05:00Z,ITEM-000374,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000374,Create,statecode,,0,ACTOR-0009,10/10/25 11:05,2025-10-10T11:05:00Z,ITEM-000374,L1_STAGE,L1,Open,,Case Created
ITEM-000374,Update,the000g__revenuetype,,604720001,ACTOR-0009,18/12/2025 09:22,2025-12-18T09:22:00Z,ITEM-000374,L2_MILESTONE,L2,604720001,,the000g__revenuetype → 604720001
ITEM-000374,Update,estimatedclosedate,12/10/25 0:00,2/25/26 0:00,ACTOR-0009,18/12/2025 09:22,2025-12-18T09:22:00Z,ITEM-000374,L1_STAGE,L1,2/25/26 0:00,,estimatedclosedate → 2/25/26 0:00
ITEM-000374,Update,stepname,14-Qualify,15-Develop,ACTOR-0008,5/1/26 15:51,2026-05-01T15:51:00Z,ITEM-000374,L1_STAGE,L1,15-Develop,15.0,stepname → 15-Develop
ITEM-000374,Update,closeprobability,,25,ACTOR-0003,5/1/26 15:51,2026-05-01T15:51:00Z,ITEM-000374,L1_STAGE,L1,25,,closeprobability → 25
ITEM-000375,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,7/10/25 10:45,2025-07-10T10:45:00Z,ITEM-000375,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000375,Update,ownerid,"systemuser,7b9d5323-2ef3-4d52-9d6c-dd45deb05e3b","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,7/10/25 10:45,2025-07-10T10:45:00Z,ITEM-000375,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000376,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,7/10/25 10:45,2025-07-10T10:45:00Z,ITEM-000376,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000376,Update,ownerid,"systemuser,7b9d5323-2ef3-4d52-9d6c-dd45deb05e3b","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,7/10/25 10:45,2025-07-10T10:45:00Z,ITEM-000376,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000377,Update,stepname,,14-Qualify,ACTOR-0008,9/9/25 12:45,2025-09-09T12:45:00Z,ITEM-000377,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000377,Create,statecode,,0,ACTOR-0009,9/9/25 12:45,2025-09-09T12:45:00Z,ITEM-000377,L1_STAGE,L1,Open,,Case Created
ITEM-000377,Update,statuscode,1,3,ACTOR-0009,9/9/25 13:02,2025-09-09T13:02:00Z,ITEM-000377,L1_STAGE,L1,Won,,statuscode → Won
ITEM-000377,Update,msdyn_forecastcategory,100000001,100000005,ACTOR-0009,9/9/25 13:02,2025-09-09T13:02:00Z,ITEM-000377,L1_STAGE,L1,100000005,,msdyn_forecastcategory → 100000005
ITEM-000377,Update,actualclosedate,,9/9/25 0:00,ACTOR-0009,9/9/25 13:02,2025-09-09T13:02:00Z,ITEM-000377,L1_STAGE,L1,9/9/25 0:00,,actualclosedate → 9/9/25 0:00
ITEM-000377,Update,salesstage,,3,ACTOR-0009,9/9/25 13:02,2025-09-09T13:02:00Z,ITEM-000377,L1_STAGE,L1,3,,salesstage → 3
ITEM-000377,Update,statecode,0,1,ACTOR-0009,9/9/25 13:02,2025-09-09T13:02:00Z,ITEM-000377,L1_STAGE,L1,Won,,statecode → Won
ITEM-000380,Update,the000g__revenuetype,,604720001,ACTOR-0002,12/1/26 15:56,2026-12-01T15:56:00Z,ITEM-000380,L2_MILESTONE,L2,604720001,,the000g__revenuetype → 604720001
ITEM-000380,Update,estimatedclosedate,3/25/26 0:00,5/27/26 0:00,ACTOR-0002,12/1/26 15:56,2026-12-01T15:56:00Z,ITEM-000380,L1_STAGE,L1,5/27/26 0:00,,estimatedclosedate → 5/27/26 0:00
ITEM-000381,Update,owningbusinessunit,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91","businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",ACTOR-0002,1/9/25 9:15,2025-01-09T09:15:00Z,ITEM-000381,L3_ADMIN,L3,"businessunit,0a4ccfd6-e6d9-e611-80f2-5065f38aba91",,owningbusinessunit changed
ITEM-000381,Update,ownerid,"systemuser,b5f00e27-78b3-4a71-90af-5dcef3c25bba","systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",ACTOR-0002,1/9/25 9:15,2025-01-09T09:15:00Z,ITEM-000381,L3_ADMIN,L3,"systemuser,efd3822d-8c8b-4619-8eb9-39ddf9c5c57f",,Owner changed
ITEM-000382,Update,stepname,,14-Qualify,ACTOR-0008,15/12/2025 15:11,2025-12-15T15:11:00Z,ITEM-000382,L1_STAGE,L1,14-Qualify,14.0,stepname → 14-Qualify
ITEM-000382,Create,statecode,,0,ACTOR-0003,15/12/2025 15:11,2025-12-15T15:11:00Z,ITEM-000382,L1_STAGE,L1,Open,,Case Created
ITEM-000382,Update,stepname,14-Qualify,15-Develop,ACTOR-0003,13/01/2026 08:31,2026-01-13T08:31:00Z,ITEM-000382,L1_STAGE,L1,15-Develop,15.0,stepname → 15-Develop
ITEM-000382,Update,msdyn_forecastcategory,100000001,100000002,ACTOR-0003,13/01/2026 08:31,2026-01-13T08:31:00Z,ITEM-000382,L1_STAGE,L1,100000002,,msdyn_forecastcategory → 100000002
ITEM-000382,Update,stepname,15-Develop,16-Propose,ACTOR-0008,15/01/2026 14:00,2026-01-15T14:00:00Z,ITEM-000382,L1_STAGE,L1,16-Propose,16.0,stepname → 16-Propose
